detection_uid,camera_id,frame_index,measurement_timestamp,truth_id,raw_detection_name,truth_assignment_pixel_error,relative_pose,box3d,offline_truth_only
Optical_A-F00876-D003,Optical_A,876,8.76,TRUTH-022,MSM_DualOptical_Target_022,0.8267612575947769,"{""orientation_xyzw"": [0.0, -0.0, -0.9878612160682678, 0.15533864498138428], ""position"": [2297.2685546875, 1050.1964111328125, 117.06352996826172]}","{""max"": [2298.91943359375, 1050.8050537109375, 116.80543518066406], ""min"": [2295.61767578125, 1049.5880126953125, 117.4728012084961]}",True
Optical_B-F00876-D000,Optical_B,876,8.76,TRUTH-019,MSM_DualOptical_Target_019,0.8693951034592557,"{""orientation_xyzw"": [-0.0, 0.0, 0.982494592666626, 0.1862913966178894], ""position"": [2168.562744140625, -954.4668579101562, 92.07914733886719]}","{""max"": [2169.06640625, -952.7810668945312, 91.82105255126953], ""min"": [2168.05908203125, -956.1527099609375, 92.48841857910156]}",True
Optical_B-F00876-D001,Optical_B,876,8.76,TRUTH-028,MSM_DualOptical_Target_028,1.0012336560435773,"{""orientation_xyzw"": [-0.0, 0.0, 0.9530397057533264, 0.302845299243927], ""position"": [1897.3292236328125, -963.8603515625, 108.63809204101562]}","{""max"": [1897.832763671875, -962.174560546875, 108.37999725341797], ""min"": [1896.825439453125, -965.5460815429688, 109.04736328125]}",True
Optical_A-F00877-D000,Optical_A,877,8.77,TRUTH-001,MSM_DualOptical_Target_001,1.2902356882016988,"{""orientation_xyzw"": [0.0, -0.0, -0.9662477374076843, 0.2576146125793457], ""position"": [1459.2802734375, 1022.451171875, 96.26068878173828]}","{""max"": [1460.9112548828125, 1023.1112060546875, 96.00259399414062], ""min"": [1457.6495361328125, 1021.7910766601562, 96.66996002197266]}",True
Optical_A-F00877-D001,Optical_A,877,8.77,TRUTH-014,MSM_DualOptical_Target_014,0.8940931498330562,"{""orientation_xyzw"": [0.0, -0.0, -0.9901793003082275, 0.1398029327392578], ""position"": [2119.7236328125, 988.6043701171875, 100.05168914794922]}","{""max"": [2121.3544921875, 989.2645263671875, 99.79359436035156], ""min"": [2118.0927734375, 987.9442749023438, 100.46095275878906]}",True
Optical_B-F00877-D000,Optical_B,877,8.77,TRUTH-017,MSM_DualOptical_Target_017,0.8903553529182985,"{""orientation_xyzw"": [-0.0, 0.0, 0.9794470071792603, 0.20170128345489502], ""position"": [2131.93505859375, -990.0817260742188, 100.74977111816406]}","{""max"": [2132.385498046875, -988.3809204101562, 100.4916763305664], ""min"": [2131.484375, -991.782470703125, 101.15904235839844]}",True
Optical_B-F00877-D001,Optical_B,877,8.77,TRUTH-023,MSM_DualOptical_Target_023,2.466624934005803,"{""orientation_xyzw"": [-0.0, 0.0, 0.9794470071792603, 0.20170128345489502], ""position"": [1756.5860595703125, -1043.5223388671875, 104.60172271728516]}","{""max"": [1757.0364990234375, -1041.8216552734375, 104.3436279296875], ""min"": [1756.1356201171875, -1045.223388671875, 105.01099395751953]}",True
Optical_B-F00877-D002,Optical_B,877,8.77,TRUTH-030,MSM_DualOptical_Target_030,1.1931882951442674,"{""orientation_xyzw"": [-0.0, 0.0, 0.9481651782989502, 0.31777799129486084], ""position"": [1593.2105712890625, -1029.807861328125, 115.85449981689453]}","{""max"": [1593.6610107421875, -1028.1070556640625, 115.59640502929688], ""min"": [1592.7601318359375, -1031.5086669921875, 116.26376342773438]}",True
Optical_A-F00878-D000,Optical_A,878,8.78,TRUTH-002,MSM_DualOptical_Target_002,1.2632457612686574,"{""orientation_xyzw"": [0.0, -0.0, -0.9922531247138977, 0.12423288822174072], ""position"": [1490.484375, 1002.991943359375, 98.36015319824219]}","{""max"": [1492.09375, 1003.7029418945312, 98.10205841064453], ""min"": [1488.8751220703125, 1002.2809448242188, 98.76942443847656]}",True
Optical_A-F00878-D001,Optical_A,878,8.78,TRUTH-009,MSM_DualOptical_Target_009,0.8946780483449206,"{""orientation_xyzw"": [0.0, -0.0, -0.9701749682426453, 0.2424057126045227], ""position"": [2121.765380859375, 988.428955078125, 102.79280090332031]}","{""max"": [2123.374755859375, 989.1399536132812, 102.53470611572266], ""min"": [2120.156005859375, 987.7179565429688, 103.20206451416016]}",True
Optical_A-F00878-D002,Optical_A,878,8.78,TRUTH-014,MSM_DualOptical_Target_014,16.32068543973069,"{""orientation_xyzw"": [0.0, -0.0, -0.9922531247138977, 0.12423288822174072], ""position"": [2118.551025390625, 1055.31494140625, 100.05168914794922]}","{""max"": [2120.160400390625, 1056.02587890625, 99.79359436035156], ""min"": [2116.941650390625, 1054.6038818359375, 100.46095275878906]}",True
Optical_B-F00878-D000,Optical_B,878,8.78,TRUTH-009,MSM_DualOptical_Target_009,0.810802454446183,"{""orientation_xyzw"": [-0.0, 0.0, 0.9761580228805542, 0.2170611023902893], ""position"": [2341.12060546875, -1006.2715454101562, 102.79280090332031]}","{""max"": [2341.517333984375, -1004.5574951171875, 102.53470611572266], ""min"": [2340.7236328125, -1007.985595703125, 103.20206451416016]}",True
Optical_B-F00878-D001,Optical_B,878,8.78,TRUTH-011,MSM_DualOptical_Target_011,0.8724888608888666,"{""orientation_xyzw"": [-0.0, 0.0, 0.9761580228805542, 0.2170611023902893], ""position"": [2160.50390625, -1022.8389892578125, 91.16973114013672]}","{""max"": [2160.90087890625, -1021.1248779296875, 90.91163635253906], ""min"": [2160.107177734375, -1024.5531005859375, 91.5790023803711]}",True
Optical_B-F00878-D002,Optical_B,878,8.78,TRUTH-016,MSM_DualOptical_Target_016,0.9216237839518311,"{""orientation_xyzw"": [-0.0, 0.0, 0.9430566430091858, 0.3326321244239807], ""position"": [2044.947021484375, -1042.420654296875, 84.62782287597656]}","{""max"": [2045.34375, -1040.70654296875, 84.3697280883789], ""min"": [2044.5501708984375, -1044.1346435546875, 85.0370864868164]}",True
Optical_B-F00878-D003,Optical_B,878,8.78,TRUTH-023,MSM_DualOptical_Target_023,1.0814883397757353,"{""orientation_xyzw"": [-0.0, 0.0, 0.9761580228805542, 0.2170611023902893], ""position"": [1756.63330078125, -988.5366821289062, 104.60172271728516]}","{""max"": [1757.0299072265625, -986.8225708007812, 104.3436279296875], ""min"": [1756.236572265625, -990.250732421875, 105.01099395751953]}",True
Optical_B-F00878-D004,Optical_B,878,8.78,TRUTH-026,MSM_DualOptical_Target_026,1.12030599307957,"{""orientation_xyzw"": [-0.0, 0.0, 0.9430566430091858, 0.3326321244239807], ""position"": [1696.4227294921875, -993.22021484375, 111.35553741455078]}","{""max"": [1696.8197021484375, -991.5060424804688, 111.09744262695312], ""min"": [1696.02587890625, -994.9342041015625, 111.76480102539062]}",True
Optical_B-F00878-D005,Optical_B,878,8.78,TRUTH-030,MSM_DualOptical_Target_030,1.1935067940065236,"{""orientation_xyzw"": [-0.0, 0.0, 0.9430566430091858, 0.3326321244239807], ""position"": [1592.9713134765625, -980.0623168945312, 115.85449981689453]}","{""max"": [1593.3680419921875, -978.3482666015625, 115.59640502929688], ""min"": [1592.574462890625, -981.7763671875, 116.26376342773438]}",True
Optical_A-F00879-D000,Optical_A,879,8.790000000000001,TRUTH-003,MSM_DualOptical_Target_003,0.9495021432132842,"{""orientation_xyzw"": [0.0, -0.0, -0.9738627672195435, 0.22713714838027954], ""position"": [1984.828125, 995.58203125, 86.35377502441406]}","{""max"": [1986.414306640625, 996.34326171875, 86.0956802368164], ""min"": [1983.241943359375, 994.8208618164062, 86.76304626464844]}",True
Optical_A-F00879-D001,Optical_A,879,8.790000000000001,TRUTH-006,MSM_DualOptical_Target_006,0.9900833170945126,"{""orientation_xyzw"": [0.0, -0.0, -0.9940820336341858, 0.10863232612609863], ""position"": [1903.1649169921875, 1007.5262451171875, 87.8065185546875]}","{""max"": [1904.751220703125, 1008.2874145507812, 87.54842376708984], ""min"": [1901.5787353515625, 1006.7649536132812, 88.21578979492188]}",True
Optical_A-F00879-D002,Optical_A,879,8.790000000000001,TRUTH-009,MSM_DualOptical_Target_009,15.794536082250373,"{""orientation_xyzw"": [0.0, -0.0, -0.9738627672195435, 0.22713714838027954], ""position"": [2120.63330078125, 1055.3011474609375, 102.79280090332031]}","{""max"": [2122.2197265625, 1056.0623779296875, 102.53470611572266], ""min"": [2119.047119140625, 1054.5399169921875, 103.20206451416016]}",True
Optical_B-F00879-D000,Optical_B,879,8.790000000000001,TRUTH-011,MSM_DualOptical_Target_011,0.8727025342860263,"{""orientation_xyzw"": [-0.0, 0.0, 0.9726281762123108, 0.23236709833145142], ""position"": [2159.709228515625, -955.1912231445312, 91.16973114013672]}","{""max"": [2160.052001953125, -953.4654541015625, 90.91163635253906], ""min"": [2159.366455078125, -956.9168701171875, 91.5790023803711]}",True
Optical_B-F00879-D001,Optical_B,879,8.790000000000001,TRUTH-016,MSM_DualOptical_Target_016,0.9215388186739524,"{""orientation_xyzw"": [-0.0, 0.0, 0.9377155303955078, 0.3474040627479553], ""position"": [2044.8909912109375, -978.4925537109375, 84.62782287597656]}","{""max"": [2045.2337646484375, -976.766845703125, 84.3697280883789], ""min"": [2044.5482177734375, -980.21826171875, 85.0370864868164]}",True
Optical_B-F00880-D000,Optical_B,880,8.8,TRUTH-003,MSM_DualOptical_Target_003,0.8171676221566984,"{""orientation_xyzw"": [-0.0, 0.0, 0.9688583016395569, 0.24761557579040527], ""position"": [2306.8642578125, -1005.2030029296875, 86.35377502441406]}","{""max"": [2307.15283203125, -1003.4674072265625, 86.0956802368164], ""min"": [2306.57568359375, -1006.9386596679688, 86.76304626464844]}",True
Optical_B-F00880-D001,Optical_B,880,8.8,TRUTH-018,MSM_DualOptical_Target_018,1.0356408201306726,"{""orientation_xyzw"": [-0.0, 0.0, 0.9321430921554565, 0.36209017038345337], ""position"": [1818.37548828125, -1018.0986328125, 89.94412231445312]}","{""max"": [1818.6636962890625, -1016.363037109375, 89.68601989746094], ""min"": [1818.087158203125, -1019.8341674804688, 90.35338592529297]}",True
Optical_B-F00880-D002,Optical_B,880,8.8,TRUTH-025,MSM_DualOptical_Target_025,1.3084716704452128,"{""orientation_xyzw"": [-0.0, 0.0, 0.9688583016395569, 0.24761557579040527], ""position"": [1453.52294921875, -1018.2701416015625, 114.139892578125]}","{""max"": [1453.8115234375, -1016.534423828125, 113.88179779052734], ""min"": [1453.2344970703125, -1020.0057373046875, 114.54915618896484]}",True
Optical_B-F00880-D003,Optical_B,880,8.8,TRUTH-032,MSM_DualOptical_Target_032,1.4550681418067533,"{""orientation_xyzw"": [-0.0, 0.0, 0.9321430921554565, 0.36209017038345337], ""position"": [1292.2713623046875, -1024.4752197265625, 97.05152893066406]}","{""max"": [1292.5596923828125, -1022.739501953125, 96.7934341430664], ""min"": [1291.9827880859375, -1026.2108154296875, 97.46080017089844]}",True
Optical_B-F00881-D000,Optical_B,881,8.81,TRUTH-006,MSM_DualOptical_Target_006,0.8376586199638438,"{""orientation_xyzw"": [-0.0, 0.0, 0.9263409972190857, 0.37668609619140625], ""position"": [2250.818603515625, -994.912109375, 87.8065185546875]}","{""max"": [2251.05224609375, -993.1682739257812, 87.54842376708984], ""min"": [2250.584716796875, -996.656005859375, 88.21578979492188]}",True
Optical_B-F00881-D001,Optical_B,881,8.81,TRUTH-018,MSM_DualOptical_Target_018,1.0362689494212032,"{""orientation_xyzw"": [-0.0, 0.0, 0.9263409972190857, 0.37668609619140625], ""position"": [1817.688720703125, -961.323486328125, 89.94412231445312]}","{""max"": [1817.9224853515625, -959.57958984375, 89.68601989746094], ""min"": [1817.455078125, -963.0672607421875, 90.35338592529297]}",True
Optical_B-F00881-D002,Optical_B,881,8.81,TRUTH-025,MSM_DualOptical_Target_025,1.3092188535136418,"{""orientation_xyzw"": [-0.0, 0.0, 0.964849591255188, 0.2628028988838196], ""position"": [1452.9488525390625, -972.859375, 114.139892578125]}","{""max"": [1453.1826171875, -971.1156005859375, 113.88179779052734], ""min"": [1452.7149658203125, -974.6033325195312, 114.54915618896484]}",True
Optical_B-F00881-D003,Optical_B,881,8.81,TRUTH-032,MSM_DualOptical_Target_032,1.4554974595134806,"{""orientation_xyzw"": [-0.0, 0.0, 0.9263409972190857, 0.37668609619140625], ""position"": [1292.04443359375, -984.2218627929688, 97.05152893066406]}","{""max"": [1292.2781982421875, -982.4779663085938, 96.7934341430664], ""min"": [1291.8106689453125, -985.9656982421875, 97.46080017089844]}",True
Optical_B-F00884-D000,Optical_B,884,8.84,TRUTH-007,MSM_DualOptical_Target_007,1.0415032656773466,"{""orientation_xyzw"": [-0.0, 0.0, 0.9513985514640808, 0.3079623579978943], ""position"": [1808.53369140625, -1034.0401611328125, 99.29666137695312]}","{""max"": [1808.602294921875, -1032.281982421875, 99.03855895996094], ""min"": [1808.465087890625, -1035.7982177734375, 99.70592498779297]}",True
Optical_B-F00884-D001,Optical_B,884,8.84,TRUTH-008,MSM_DualOptical_Target_008,0.9761899045274322,"{""orientation_xyzw"": [-0.0, 0.0, 0.9075677990913391, 0.41990548372268677], ""position"": [1930.03662109375, -1005.7409057617188, 94.85935974121094]}","{""max"": [1930.105224609375, -1003.9829711914062, 94.60126495361328], ""min"": [1929.9683837890625, -1007.4990234375, 95.26863098144531]}",True
Optical_B-F00884-D002,Optical_B,884,8.84,TRUTH-013,MSM_DualOptical_Target_013,1.122824612467603,"{""orientation_xyzw"": [-0.0, 0.0, 0.9513985514640808, 0.3079623579978943], ""position"": [1676.942626953125, -1010.8950805664062, 97.6869888305664]}","{""max"": [1677.01123046875, -1009.1370239257812, 97.42889404296875], ""min"": [1676.8739013671875, -1012.6531982421875, 98.09626007080078]}",True
Optical_B-F00885-D000,Optical_B,885,8.85,TRUTH-007,MSM_DualOptical_Target_007,1.0419267929797218,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [1808.31494140625, -977.5236206054688, 99.29666137695312]}","{""max"": [1808.328125, -975.7643432617188, 99.03855895996094], ""min"": [1808.301513671875, -979.283203125, 99.70592498779297]}",True
Optical_B-F00885-D001,Optical_B,885,8.85,TRUTH-010,MSM_DualOptical_Target_010,1.05750195657668,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [1781.1402587890625, -1026.62744140625, 86.68112182617188]}","{""max"": [1781.1536865234375, -1024.867919921875, 86.42302703857422], ""min"": [1781.126953125, -1028.38671875, 87.09038543701172]}",True
Optical_B-F00885-D002,Optical_B,885,8.85,TRUTH-012,MSM_DualOptical_Target_012,1.097453232627585,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [1716.2406005859375, -1037.755126953125, 95.18427276611328]}","{""max"": [1716.2540283203125, -1035.9957275390625, 94.92617797851562], ""min"": [1716.227294921875, -1039.5145263671875, 95.59354400634766]}",True
Optical_B-F00885-D003,Optical_B,885,8.85,TRUTH-013,MSM_DualOptical_Target_013,3.0127313792902854,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [1676.0615234375, -958.5234375, 97.6869888305664]}","{""max"": [1676.07470703125, -956.7640380859375, 97.42889404296875], ""min"": [1676.048095703125, -960.2827758789062, 98.09626007080078]}",True
Optical_B-F00885-D004,Optical_B,885,8.85,TRUTH-015,MSM_DualOptical_Target_015,1.2261375967067918,"{""orientation_xyzw"": [-0.0, 0.0, 0.9464442133903503, 0.3228672742843628], ""position"": [1550.8133544921875, -1023.611083984375, 101.57621765136719]}","{""max"": [1550.8265380859375, -1021.8516845703125, 101.31812286376953], ""min"": [1550.7998046875, -1025.3704833984375, 101.98548889160156]}",True
Optical_B-F00885-D005,Optical_B,885,8.85,TRUTH-020,MSM_DualOptical_Target_020,1.2814949405597023,"{""orientation_xyzw"": [-0.0, 0.0, 0.900860607624054, 0.43410831689834595], ""position"": [1484.31298828125, -994.7247314453125, 107.05501556396484]}","{""max"": [1484.326416015625, -992.9652709960938, 106.79692077636719], ""min"": [1484.2996826171875, -996.4841918945312, 107.46428680419922]}",True
Optical_B-F00886-D000,Optical_B,886,8.86,TRUTH-001,MSM_DualOptical_Target_001,0.9719633110215908,"{""orientation_xyzw"": [-0.0, 0.0, 0.9412558674812317, 0.3376942276954651], ""position"": [1938.125, -1009.7124633789062, 96.26068878173828]}","{""max"": [1938.0831298828125, -1007.9535522460938, 96.00259399414062], ""min"": [1938.1669921875, -1011.4713134765625, 96.66996002197266]}",True
Optical_B-F00886-D001,Optical_B,886,8.86,TRUTH-002,MSM_DualOptical_Target_002,0.9365178474443892,"{""orientation_xyzw"": [-0.0, 0.0, 0.8939305543899536, 0.4482054114341736], ""position"": [2012.005126953125, -1004.856689453125, 98.36015319824219]}","{""max"": [2011.963134765625, -1003.0978393554688, 98.10205841064453], ""min"": [2012.0469970703125, -1006.6155395507812, 98.76942443847656]}",True
Optical_B-F00886-D002,Optical_B,886,8.86,TRUTH-010,MSM_DualOptical_Target_010,1.0572793432746013,"{""orientation_xyzw"": [-0.0, 0.0, 0.8939305543899536, 0.4482054114341736], ""position"": [1780.798583984375, -971.06640625, 86.68112182617188]}","{""max"": [1780.7568359375, -969.3074951171875, 86.42302703857422], ""min"": [1780.840576171875, -972.8253784179688, 87.09038543701172]}",True
Optical_B-F00886-D003,Optical_B,886,8.86,TRUTH-012,MSM_DualOptical_Target_012,1.097046130614843,"{""orientation_xyzw"": [-0.0, 0.0, 0.8939305543899536, 0.4482054114341736], ""position"": [1716.2803955078125, -984.227294921875, 95.18427276611328]}","{""max"": [1716.238525390625, -982.46826171875, 94.92617797851562], ""min"": [1716.322265625, -985.9862060546875, 95.59354400634766]}",True
Optical_B-F00887-D000,Optical_B,887,8.870000000000001,TRUTH-001,MSM_DualOptical_Target_001,19.797656929359597,"{""orientation_xyzw"": [-0.0, 0.0, 0.935835599899292, 0.35243672132492065], ""position"": [1937.097900390625, -949.1610717773438, 96.26068878173828]}","{""max"": [1937.0006103515625, -947.4043579101562, 96.00259399414062], ""min"": [1937.1953125, -950.9176635742188, 96.66996002197266]}",True
Optical_B-F00887-D001,Optical_B,887,8.870000000000001,TRUTH-005,MSM_DualOptical_Target_005,9.390488468035661,"{""orientation_xyzw"": [-0.0, 0.0, 0.935835599899292, 0.35243672132492065], ""position"": [1718.6552734375, -1043.48388671875, 108.45497131347656]}","{""max"": [1718.55810546875, -1041.72705078125, 108.19686889648438], ""min"": [1718.7525634765625, -1045.24072265625, 108.8642349243164]}",True
Optical_B-F00888-D000,Optical_B,888,8.88,TRUTH-004,MSM_DualOptical_Target_004,1.0458854084936091,"{""orientation_xyzw"": [-0.0, 0.0, 0.8794111013412476, 0.476063072681427], ""position"": [1816.521728515625, -1036.651123046875, 117.44207000732422]}","{""max"": [1816.3695068359375, -1034.8983154296875, 117.18397521972656], ""min"": [1816.674072265625, -1038.4039306640625, 117.85133361816406]}",True
Optical_B-F00888-D001,Optical_B,888,8.88,TRUTH-005,MSM_DualOptical_Target_005,1.1056297939121182,"{""orientation_xyzw"": [-0.0, 0.0, 0.9301839470863342, 0.36709362268447876], ""position"": [1718.80810546875, -989.8179321289062, 108.45497131347656]}","{""max"": [1718.65576171875, -988.0651245117188, 108.19686889648438], ""min"": [1718.9600830078125, -991.5709228515625, 108.8642349243164]}",True
